施設種別,建物名,住所,想定収容人数,MHトイレ基数,lng,lat
指定緊急避難場所（津波避難ビル）,サンコート大島B,宮崎市大島町平原977-1-2,26,0,131.441741,31.935174
指定緊急避難場所（津波避難ビル）,サンコート大島C,宮崎市大島町平原980,26,0,131.442134,31.934953
指定緊急避難場所（津波避難ビル）,ジュネシス大島A,宮崎市大島町平原966-1,13,0,131.441753,31.9348
指定緊急避難場所（津波避難ビル）,ジュネシス大島B,宮崎市大島町平原966-1-2,13,0,131.441704,31.934563
指定緊急避難場所（津波避難ビル）,ジュネシス大島C,宮崎市大島町平原989-1-1,6,0,131.442949,31.934127
指定緊急避難場所（津波避難ビル）,ジュネシス大島D,宮崎市大島町平原989-1-2,6,0,131.442906,31.933896
指定緊急避難場所（津波避難ビル）,市営住宅北ノ原団地 1棟,宮崎市大島町北ノ原1011,141,0,131.444686,31.93472
指定緊急避難場所（津波避難ビル）,公務員団地大塚住宅(1～3棟),宮崎市大塚町流合5056-1,300,0,131.4002,31.912325
指定緊急避難場所（津波避難ビル）,シャンテ長沼Ⅱ,宮崎市大塚町竹原2046-1,70,0,131.39634,31.918345
指定緊急避難場所（津波避難ビル）,サンマンション大塚,宮崎市大塚町窪田3272,231,0,131.396103,31.911937
指定緊急避難場所（津波避難ビル）,あさひ保育園,宮崎市大塚町八所3606-7,50,0,131.389043,31.914399
指定緊急避難場所（津波避難ビル）,県営住宅大塚A 6棟,宮崎市大塚町地蔵田4651,1263,0,131.393646,31.909724
指定緊急避難場所（津波避難ビル）,県営住宅大塚B 4棟,宮崎市大塚町馬場崎3563,320,0,131.394286,31.912713
指定緊急避難場所（津波避難ビル）,県営住宅大塚C 6棟,宮崎市大塚町乱橋4512,2440,0,131.391771,31.906068
指定緊急避難場所（津波避難ビル）,GREAT・S-7,宮崎市大塚町浜川田4912-1,50,0,131.395577,31.911381
指定緊急避難場所（津波避難ビル）,日高マンション,宮崎市大塚町窪田3321-4,40,0,131.395734,31.91397
指定緊急避難場所（津波避難ビル）,おおつかの杜 リハビリテーションふれあいセンター,宮崎市大塚町池ノ内1199,50,0,131.393707,31.923528
指定緊急避難場所（津波避難ビル）,リベラル一ツ葉マンション,宮崎市小戸町104-1,200,0,131.451646,31.901294
指定緊急避難場所（津波避難ビル）,イルパラッソ曽師,宮崎市吉村町曽師中甲3097-2,30,0,131.439257,31.90924
指定緊急避難場所（津波避難ビル）,サンジェルマンⅠ,宮崎市新城町23-2,50,0,131.440766,31.925816
指定緊急避難場所（津波避難ビル）,小川コーポ101,宮崎市吉村町下別府乙７-5,100,0,131.447543,31.909579
指定緊急避難場所（津波避難ビル）,小川コーポ102,宮崎市吉村町下別府乙6-10,40,0,131.44734,31.909355
指定緊急避難場所（津波避難ビル）,清野ビル,宮崎市日ノ出町46-1,100,0,131.448189,31.907129
指定緊急避難場所（津波避難ビル）,KIYONO第2ビル,宮崎市吉村町下別府乙19,50,0,131.446269,31.908513
指定緊急避難場所（津波避難ビル）,清水ハイツ,宮崎市一の宮町3,50,0,131.442819,31.907343
指定緊急避難場所（津波避難ビル）,押川マンション,宮崎市一の宮町45-1,100,0,131.445468,31.906608
指定緊急避難場所（津波避難ビル）,岩切ハイツ101,宮崎市日ノ出町33-2,60,0,131.447627,31.906006
指定緊急避難場所（津波避難ビル）,メゾン清水ハイツ,宮崎市一の宮町14,50,0,131.443311,31.906942
指定緊急避難場所（津波避難ビル）,エアフォルク,宮崎市日ノ出町141,50,0,131.450701,31.906592
指定緊急避難場所（津波避難ビル）,シーガイア・コンベンションセンター,宮崎市山崎町浜山,1500,0,131.470089,31.96024
指定緊急避難場所（津波避難ビル）,宮崎善仁会病院,宮崎市新別府町江口950,250,0,131.45322,31.921784
指定緊急避難場所（津波避難ビル）,第一ビル管理,宮崎市吉村町大町甲1990,220,0,131.440003,31.915538
指定緊急避難場所（津波避難ビル）,野中建設ビル,宮崎市出来島町14-1,60,0,131.439533,31.901524
指定緊急避難場所（津波避難ビル）,野中マンション,宮崎市出来島町193-5,60,0,131.438499,31.901072
指定緊急避難場所（津波避難ビル）,ユーミーハイツ,宮崎市出来島町21,70,0,131.438217,31.902973
指定緊急避難場所（津波避難ビル）,第2ユーミーハイツ,宮崎市出来島町18-2,40,0,131.438533,31.902828
指定緊急避難場所（津波避難ビル）,コーポ雅,宮崎市出来島町43-2,30,0,131.437096,31.903113
指定緊急避難場所（津波避難ビル）,アメニティ谷口,宮崎市出来島町111-1,12,0,131.435823,31.903323
指定緊急避難場所（津波避難ビル）,NAビル,宮崎市吉村町上西中甲1387-6,70,0,131.442226,31.920284
指定緊急避難場所（津波避難ビル）,カームプレイス,宮崎市吉村町上西中甲1386-8,70,0,131.442588,31.920495
指定緊急避難場所（津波避難ビル）,ぐらんしゅうる・A,宮崎市吉村町上西中甲1382-2,50,0,131.442741,31.919783
指定緊急避難場所（津波避難ビル）,プランドール井之上,宮崎市吉村町長田甲2374-2,30,0,131.447028,31.910919
指定緊急避難場所（津波避難ビル）,ユタカビル,宮崎市稗原町1-1,10,0,131.447904,31.90754
指定緊急避難場所（津波避難ビル）,県民共済ビル,宮崎市宮脇町127-1,100,0,131.437815,31.915542
指定緊急避難場所（津波避難ビル）,クリオ90,宮崎市大王町59,100,0,131.439997,31.906608
指定緊急避難場所（津波避難ビル）,ピーチフローレⅠ,宮崎市吉村町北中甲1228,30,0,131.448636,31.91837
指定緊急避難場所（津波避難ビル）,ピーチフローレⅡ,宮崎市吉村町北中甲1225,40,0,131.448623,31.918091
指定緊急避難場所（津波避難ビル）,ピーチフローレⅢ,宮崎市吉村町北中甲1234-5,85,0,131.448101,31.918291
指定緊急避難場所（津波避難ビル）,ピーチフローレⅤ,宮崎市吉村町北中甲1237,40,0,131.447292,31.918167
指定緊急避難場所（津波避難ビル）,M'sフローリッシュ,宮崎市吉村町南田甲1058-1他1筆（仮換地 47街区1）,300,0,131.450742,31.918092
指定緊急避難場所（津波避難ビル）,サンライズ西中,宮崎市吉村町西中甲1328-1,35,0,131.444694,31.915691
指定緊急避難場所（津波避難ビル）,Brook's Square Ⅱ,宮崎市吉村町下藪甲4353-2（仮換地61街区?A）,264,0,131.451144,31.914359
指定緊急避難場所（津波避難ビル）,医療法人 尚成会 近間病院,宮崎市山崎町965-6,50,0,131.458833,31.947285
指定緊急避難場所（津波避難ビル）,ラグゼ一ツ葉,宮崎市山崎町浜山,2332,0,131.466894,31.935254
指定緊急避難場所（津波避難ビル）,ルミエール吉村A棟,宮崎市吉村町引土甲624,110,0,131.439742,31.922647
指定緊急避難場所（津波避難ビル）,ルミエール吉村B棟,宮崎市吉村町引土甲624,110,0,131.439831,31.92291
指定緊急避難場所（津波避難ビル）,宮崎県水産会館,宮崎市港2丁目6,500,0,131.456751,31.90583
指定緊急避難場所（津波避難ビル）,ラーバンハイツ,宮崎市高洲町228-2,180,0,131.44233,31.901577
指定緊急避難場所（津波避難ビル）,介護付有料老人ホームソフトタウン高洲,宮崎市高洲町235-3,93,0,131.441342,31.901034
指定緊急避難場所（津波避難ビル）,ウィークリーマンション サンシーズ,宮崎市高洲町14-6,860,0,131.449694,31.89939
指定緊急避難場所（津波避難ビル）,オメガシティー宮崎Ⅰ,宮崎市高洲町107,360,0,131.447341,31.900026
指定緊急避難場所（津波避難ビル）,エラン宮崎Ⅰ番館,宮崎市田代町179-1,410,0,131.450124,31.904183
指定緊急避難場所（津波避難ビル）,エラン宮崎Ⅱ番館,宮崎市田代町179-3,410,0,131.449858,31.90401
指定緊急避難場所（津波避難ビル）,シティーウイング,宮崎市高洲町66-6,95,0,131.446066,31.898827
指定緊急避難場所（津波避難ビル）,リバーサイド高洲,宮崎市高洲町302-4,60,0,131.444738,31.899138
指定緊急避難場所（津波避難ビル）,マンション津守Ⅱ,宮崎市高洲町138-2,100,0,131.446078,31.900325
指定緊急避難場所（津波避難ビル）,コスタ吉村,宮崎市吉村町寺ノ下甲2290,180,0,131.447342,31.913561
指定緊急避難場所（津波避難ビル）,マンション児玉,宮崎市高洲町133-1,180,0,131.445736,31.899693
指定緊急避難場所（津波避難ビル）,サン・トール,宮崎市一の宮町56-1,120,0,131.446147,31.907216
指定緊急避難場所（津波避難ビル）,日ノ出マンション,宮崎市日ノ出町45-1,120,0,131.447522,31.907334
指定緊急避難場所（津波避難ビル）,公務員住宅 潮見住宅 （１～3号棟）,宮崎市潮見町110-1,275,0,131.439117,31.903281
指定緊急避難場所（津波避難ビル）,公務員住宅 潮見西住宅,宮崎市潮見町16-2,65,0,131.43692,31.905338
指定緊急避難場所（津波避難ビル）,公務員住宅 昭和住宅,宮崎市昭和町１,148,0,131.434428,31.91133
指定緊急避難場所（津波避難ビル）,S・ASAGIRI,宮崎市昭栄町113 他3筆（仮換地123街区?E）,90,0,131.454581,31.914269
指定緊急避難場所（津波避難ビル）,マンションリヴレ,宮崎市高洲町268-10,340,0,131.442704,31.899698
指定緊急避難場所（津波避難ビル）,マンションセゾン,宮崎市田代町8,496,0,131.448127,31.904939
指定緊急避難場所（津波避難ビル）,グランドパレス青葉,宮崎市吉村町北原甲1476-1,270,0,131.441165,31.921645
指定緊急避難場所（津波避難ビル）,㈱マルハン宮崎店 立体駐車場,宮崎市吉村町内柿元甲1066 外,4800,0,131.450529,31.917431
指定緊急避難場所（津波避難ビル）,県営住宅青葉 3棟,宮崎市吉村町境目甲1488-1,2600,0,131.439075,31.9223
指定緊急避難場所（津波避難ビル）,県警職員宿舎飛翔独身寮,宮崎市吉村町下り松甲2461,198,0,131.43848,31.922692
指定緊急避難場所（津波避難ビル）,県警職員宿舎吉村職員宿舎,宮崎市吉村町西田甲682,158,0,131.442181,31.922551
指定緊急避難場所（津波避難ビル）,宮崎県総合自動車運転免許センター,宮崎市阿波岐原町前浜4276-5,1899,0,131.461467,31.930686
指定緊急避難場所（津波避難ビル）,市営住宅一の宮団地 1棟,宮崎市一の宮町30-1,277,0,131.444369,31.906802
指定緊急避難場所（津波避難ビル）,市営住宅南窪団地 3棟,宮崎市大島町南窪874,144,0,131.445443,31.933363
指定緊急避難場所（津波避難ビル）,イオンモール宮崎,宮崎市新別府町江口862-1,38500,0,131.455882,31.92297
指定緊急避難場所（津波避難ビル）,宮崎県生コンクリート工業組合 技術研修センター,宮崎市新別府町薦藁1948,270,0,131.458196,31.923806
指定緊急避難場所（津波避難ビル）,センチュリーコート8番館,宮崎市昭栄町127外,425,0,131.453558,31.915165
指定緊急避難場所（津波避難ビル）,ラヴィドール,宮崎市新栄町64外,35,0,131.453412,31.909071
指定緊急避難場所（津波避難ビル）,エアフォルクⅢ,宮崎市新栄町113外,38,0,131.454302,31.907837
指定緊急避難場所（津波避難ビル）,昭和町Nビル,宮崎市昭和町76-2,106,0,131.436487,31.909005
指定緊急避難場所（津波避難ビル）,シャンテ一の宮,宮崎市一の宮町79,26,0,131.444864,31.906136
指定緊急避難場所（津波避難ビル）,アレグリア,宮崎市田代町87-1,106,0,131.447426,31.902891
指定緊急避難場所（津波避難ビル）,リーノ壱番館,宮崎市田代町116-1,115,0,131.446469,31.902219
指定緊急避難場所（津波避難ビル）,アミリアコート,宮崎市吉村町今村甲4188-16他,60,0,131.449534,31.914066
指定緊急避難場所（津波避難ビル）,ファミリア Odo,宮崎市小戸町83-１,65,0,131.45385,31.904012
指定緊急避難場所（津波避難ビル）,ウエストコーストⅢ,宮崎市大王町96,64,0,131.441882,31.907415
指定緊急避難場所（津波避難ビル）,コーラルリーフ,宮崎市中西町137-12、137-14,23,0,131.442743,31.902594
指定緊急避難場所（津波避難ビル）,ロイヤル末広,宮崎市末広2丁目35,200,0,131.413029,31.914537
指定緊急避難場所（津波避難ビル）,TIPマンション,宮崎市橘通西1丁目5-30,120,0,131.420339,31.90968
指定緊急避難場所（津波避難ビル）,宮崎医療センター病院,宮崎市高松町2-16,200,0,131.418866,31.913723
指定緊急避難場所（津波避難ビル）,県営住宅小戸 4棟,宮崎市鶴島3丁目159,2068,0,131.409578,31.914703
指定緊急避難場所（津波避難ビル）,市営住宅鶴島団地 1棟,宮崎市鶴島3丁目91,170,0,131.408927,31.912496
指定緊急避難場所（津波避難ビル）,市営住宅小戸団地 3棟,宮崎市鶴島3丁目125,96,0,131.410757,31.914283
指定緊急避難場所（津波避難ビル）,宿さつま荘,宮崎市太田3丁目6-9,200,0,131.422442,31.900248
指定緊急避難場所（津波避難ビル）,グリーンハイツ奥野,宮崎市太田2丁目3-6,20,0,131.422009,31.901793
指定緊急避難場所（津波避難ビル）,藤井第2ビル,宮崎市太田4丁目1-41,30,0,131.420006,31.898419
指定緊急避難場所（津波避難ビル）,ライフシティ谷川,宮崎市谷川１丁目4-22,25,0,131.415268,31.903511
指定緊急避難場所（津波避難ビル）,ワコ-ハイツ,宮崎市太田4丁目3-1,40,0,131.420562,31.897501
指定緊急避難場所（津波避難ビル）,長友ビル,宮崎市太田4丁目2-22,35,0,131.4197,31.897447
指定緊急避難場所（津波避難ビル）,第2サンハイツ,宮崎市太田4丁目3-30,20,0,131.420533,31.897299
指定緊急避難場所（津波避難ビル）,村上屋ビル,宮崎市中村東2丁目3-11,40,0,131.419218,31.899332
指定緊急避難場所（津波避難ビル）,ビジネスホテル有明,宮崎市中村東2丁目5-16,50,0,131.418889,31.897953
指定緊急避難場所（津波避難ビル）,アカネアネックス宮崎,宮崎市太田3丁目3-10,40,0,131.420779,31.899178
指定緊急避難場所（津波避難ビル）,MTKBLD,宮崎市大淀1丁目5-10,140,0,131.42509,31.900821
指定緊急避難場所（津波避難ビル）,パワーステージ中村,宮崎市中村東2丁目4-3,140,0,131.418584,31.898866
指定緊急避難場所（津波避難ビル）,ヴェルデクス大淀河畔,宮崎市福島町3丁目94-1,30,0,131.405872,31.907611
指定緊急避難場所（津波避難ビル）,県営住宅源藤 5棟,宮崎市源藤町原田318-1,444,0,131.417768,31.888614
指定緊急避難場所（津波避難ビル）,市営住宅大淀団地 1棟,宮崎市大淀1丁目1-24,337,0,131.423766,31.901
指定緊急避難場所（津波避難ビル）,潤和会記念病院,宮崎市大字小松1119,1118,0,131.403352,31.935352
指定緊急避難場所（津波避難ビル）,リリービラⅠ,宮崎市佐土原町下田島19664-1,150,0,131.48014,32.01394
指定緊急避難場所（津波避難ビル）,アンシャンテ・S,宮崎市新栄町63,158,0,131.453153,31.909528
指定緊急避難場所（津波避難ビル）,ヴィラ プレポール,宮崎市昭栄町86-2,33,0,131.45497,31.911835
指定緊急避難場所（津波避難ビル）,ケイアイビル,宮崎市中西町193-1,31,0,131.445531,31.904199
指定緊急避難場所（津波避難ビル）,ユーミーなでしこA・B,宮崎市中西町107-1,12,0,131.443694,31.90312
指定緊急避難場所（津波避難ビル）,フジマンション,宮崎市中西町276,31,0,131.445082,31.901587
指定緊急避難場所（津波避難ビル）,二ツ立避難タワー,宮崎市佐土原町下田島15165-1(二ツ立神社内),200,0,131.492742,32.037826
指定緊急避難場所（津波避難ビル）,蛎原避難タワー,宮崎市郡司分字内蛎原甲5227-36(沖江神社内),200,0,131.447836,31.845973
指定緊急避難場所（津波避難ビル）,コアマンション大塚,宮崎市大塚町正市5590-1,385,0,131.400793,31.917828
指定緊急避難場所（津波避難ビル）,コアマンション大塚Ⅱ,宮崎市大塚町水流5188-2,335,0,131.402643,31.911007
指定緊急避難場所（津波避難ビル）,ＨＯＴＥＬ AZ 宮崎佐土原店,宮崎市佐土原町松小路7-8,270,0,131.476456,32.022278
指定緊急避難場所（津波避難ビル）,あおしま優亜館(新館),宮崎市大字加江田4910,68,0,131.454521,31.812875
指定避難所兼指定緊急避難場所,宮崎市広瀬地区交流センター,宮崎市佐土原町下那珂2940-82,418,0,131.47268,32.001564
指定緊急避難場所（津波避難ビル）,Calna Court,宮崎市松橋1丁目16-11,150,0,131.416272,31.910943
指定緊急避難場所（津波避難ビル）,住宅型有料老人ホームいちごの里 柳丸,宮崎市新城町44,309,0,131.438687,31.926283
指定緊急避難場所（津波避難ビル）,サンローズ,宮崎市吉村町北中甲1267-1,42,0,131.446001,31.915345
指定緊急避難場所（津波避難ビル）,宮交シティ,宮崎市大淀4丁目6番地28,541,0,131.419557,31.894657
指定緊急避難場所（津波避難ビル）,独立行政法人国立病院機構宮崎東病院,宮崎市大字田吉4374番1,805,0,131.445103,31.869305
指定緊急避難場所（津波避難ビル）,青島地域総合センター,宮崎市青島西２丁目１番地,540,0,131.462231,31.801717
指定緊急避難場所（津波避難ビル）,イオン南宮崎店,宮崎市大淀4丁目7番30号,8858,0,131.419353,31.895429
指定緊急避難場所（津波避難ビル）,シルバーバック宮崎昭栄店立体駐車場,宮崎市昭栄町31番,1411,0,131.453808,31.913408
指定緊急避難場所（津波避難ビル）,福島保育所,宮崎市佐土原町下田島14232,283,0,131.477917,32.041878
指定避難所兼指定緊急避難場所,島山地区複合型津波避難施設,宮崎市大字熊野1374番地43,63,0,131.444215,31.822846
指定避難所兼指定緊急避難場所,宮崎市加納地区交流センター,宮崎市清武町加納乙1047番地,430,0,131.393604,31.875355
指定避難所兼指定緊急避難場所,宮崎液化ガス 宮崎事業部,宮崎市大字赤江飛江田868番13,40,0,131.445809,31.881363
指定緊急避難場所（地震発生時の一時避難場所）,株式会社 共立電機製作所（地震時の一時避難場所）,宮崎市高岡町高浜1495番地55,300,0,131.296693,31.942374
指定避難所兼指定緊急避難場所,宮崎市青島地区交流センター,宮崎市青島西2丁目1番地,544,0,131.462231,31.801717
指定避難所兼指定緊急避難場所,宮崎市佐土原地域福祉センター,宮崎市佐土原町東上那珂12948番地1,47,0,131.433782,32.021192
指定避難所兼指定緊急避難場所,宮崎県自治会館,宮崎市宮田町1番8号,157,0,131.424708,31.911276
指定避難所兼指定緊急避難場所,古城老人いこいの家,宮崎市古城町孫太郎2494,40,0,131.374612,31.886009
指定避難所兼指定緊急避難場所,金吹山自治公民館,宮崎市大字芳士字大原3701番地53,80,0,131.458852,31.967641
指定緊急避難場所（地震発生時の一時避難場所）,山元リハビリテーションクリニック裏,宮崎市加江田4514-1,1000,0,131.446071,31.810506
指定緊急避難場所（津波発生時の一時避難場所）,青島9区一時避難場所,宮崎市青島6丁目192番地 外,122,0,131.471994,31.790857
指定緊急避難場所（津波発生時の一時避難場所）,青島10区一時避難場所,宮崎市大字折生迫6938番地2 外,50,0,131.477804,31.785847
指定緊急避難場所（津波発生時の一時避難場所）,青島18区一時避難場所,宮崎市大字内海2183番地2 外,120,0,131.465702,31.761559
指定緊急避難場所（津波発生時の一時避難場所）,宮崎港津波避難施設（避難高台）東地区・南,,1287,0,131.463959,31.898833
指定緊急避難場所（津波発生時の一時避難場所）,宮崎港津波避難施設（避難高台）東地区・北,,378,0,131.465021,31.904952
指定緊急避難場所（津波発生時の一時避難場所）,一般国道220号宮崎市内海地区緊急避難階段施設,,251,0,131.471468,31.761191
指定緊急避難場所（地震発生時の一時避難場所）,大塚台2号街区公園,宮崎市大塚台西1丁目15-1,2713,0,131.38169,31.920152
指定緊急避難場所（地震発生時の一時避難場所）,希望ヶ丘2号街区公園,宮崎市希望ヶ丘4丁目250 外,4113,0,131.4207,31.859209
指定緊急避難場所（津波避難ビル）,グリーンヒル広島通り,宮崎市広島2丁目8-30,1755,0,131.428929,31.913138
指定緊急避難場所（津波避難ビル）,サーパス柳丸イーストガーデン,宮崎市新城町1-1,438,0,131.437845,31.925268
指定緊急避難場所（地震発生時の一時避難場所）,国富ヶ丘児童遊園,宮崎市大字本郷南方4563-1 国富ヶ丘自治公民館北側,660,0,131.428149,31.856247
指定緊急避難場所（津波避難ビル）,県営花ヶ島団地 5棟,宮崎市大字芳士933番地,3012,0,131.442046,31.962006
指定緊急避難場所（津波避難ビル）,県営花ヶ島東団地 7棟,宮崎市大字芳士祝田1077番地1,80,0,131.443355,31.961615
指定避難所,宮崎市穆佐体育館,高岡町小山田973,252,0,131.326399,31.933552
指定避難所兼指定緊急避難場所,株式会社 共立電機製作所,宮崎市高岡町高浜1495番地55,300,0,131.297273,31.942019
指定緊急避難場所（地震発生時の一時避難場所）,サンスポーツランド高岡（地震時の一時避難場所）,宮崎市高岡町小山田3870,31790,0,131.325743,31.935991
指定緊急避難場所（津波避難ビル）,オーパス宮崎本店 立体駐車場,宮崎駅東3-9-11,16595,0,131.43181,31.919411
指定緊急避難場所（津波避難ビル）,Catalina APT,堀川町27番地1,189,0,131.433647,31.91067
指定緊急避難場所（地震発生時の一時避難場所）,小松1号街区公園,宮崎市小松台北町15-4,2312,0,131.393475,31.935485
指定緊急避難場所（地震発生時の一時避難場所）,小松2号街区公園,宮崎市小松台北町40-1,4171,0,131.396252,31.935667
指定緊急避難場所（地震発生時の一時避難場所）,木花台3号街区公園,宮崎市学園木花台3丁目5-5,2038,0,131.424069,31.83081
指定緊急避難場所（地震発生時の一時避難場所）,木花台2号街区公園,宮崎市学園木花台北1丁目3-1,1998,0,131.429932,31.833462
